word,frequency
passed,1
police,1
say,1
spent,1
read,1
known,1
attempted,1
cites,1
stay,1
break,1
urinating,1
activities,1
support,1
draft,1
face,1
perceived,1
deal,1
getting,1
someone,1
negotiate,1
riding,1
movements,1
bridge,1
walking,1
fired,1
off,1
caught,1
reflects,1
categorization,1
office,1
witnessed,1
imposed,1
Finding,1
located,1
retrial,1
drive,1
pushed,1
claimed,1
privatization,1
merged,1
improving,1
begin,1
privatized,1
ordered,1
arrest,1
shutting,1
allows,1
defending,1
proved,1
reaching,1
judgment,1
kidnapped,1
understood,1
proves,1
draw,1
quoted,1
discriminating,1
sweeping,1
argue,1
institutionalized,1
media,1
security,1
points,1
criminalizes,1
taking,1
haven,1
go,1
putting,1
suspending,1
squandered,1
lies,1
suspects,1
realizing,1
stated,1
end,1
give,1
broke,1
placing,1
present,1
headed,1
head,1
that,1
immunizing,1
criticizing,1
describing,1
combat,1
